,IliacCrest_x,IliacCrest_y,IliacCrest_likelihood,Hip_x,Hip_y,Hip_likelihood,Knee_x,Knee_y,Knee_likelihood,Ankle_x,Ankle_y,Ankle_likelihood,Metatarsal_x,Metatarsal_y,Metatarsal_likelihood,ToeTip_x,ToeTip_y,ToeTip_likelihood
976,7.6293945,25.436401,1,1.7700195,21.972656,1,8.380727767944336,11.957740783691406,1,-6.3323975,14.877319,1,-2.6855469,9.307861,1,0.0,4.333496,1
977,7.675171,25.161743,1,1.9683838,21.66748,1,9.00722885131836,11.948702812194824,1,-5.8288574,14.160156,1,-1.6479492,8.972168,1,1.4343262,4.211426,1
978,7.827759,25.039673,1,2.2583008,21.255493,1,9.826604843139648,11.943094253540039,1,-5.126953,13.122559,1,-0.50354004,8.468628,1,2.9907227,4.119873,1
979,7.965088,24.841309,1,2.4719238,20.79773,1,10.574442863464355,11.946222305297852,1,-4.425049,12.069702,1,0.869751,8.026123,1,4.5928955,4.0283203,1
980,8.041382,24.627686,1,2.7618408,20.324707,1,11.385177612304688,11.979764938354492,1,-3.5858154,11.047363,1,2.1209717,7.6446533,1,6.286621,4.196167,1
981,8.056641,24.490356,1,2.9296875,19.943237,1,12.189701080322266,12.310927391052246,1,-2.6397705,10.055542,1,3.4179688,7.369995,1,7.949829,4.470825,1
982,8.163452,24.44458,1,3.189087,19.546509,1,12.889704704284668,12.482657432556152,1,-1.6937256,8.972168,1,4.6081543,7.019043,1,9.674072,4.7454834,1
983,8.102417,24.429321,1,3.3416748,19.16504,1,13.686357498168945,13.083298683166504,1,-0.39672852,7.9193115,1,6.011963,6.3934326,1,11.367798,5.126953,1
984,8.056641,24.398804,1,3.5858154,18.78357,1,14.34569263458252,13.470848083496094,1,0.93078613,6.7596436,1,7.4920654,5.874634,1,13.122559,5.3710938,1
985,8.026123,24.337769,1,3.7841797,18.371582,1,14.979702949523926,14.051831245422363,1,2.3651123,5.935669,1,8.956909,5.3863525,1,14.602661,5.584717,1
986,7.9193115,24.291992,1,3.9672852,18.081665,1,15.416351318359375,14.487384796142578,1,3.6468506,5.1879883,1,10.223389,4.974365,1,15.853882,5.6762695,1
987,7.873535,24.169922,1,4.1046143,17.807007,1,15.737764358520508,14.862544059753418,1,4.776001,4.623413,1,11.398315,4.5318604,1,16.937256,5.554199,1
988,7.8582764,24.07837,1,4.135132,17.547607,1,15.903711318969727,15.202282905578613,1,5.630493,4.272461,1,12.237549,3.90625,1,17.89856,4.928589,1
989,7.736206,23.834229,1,4.0740967,17.364502,1,15.880558967590332,15.218005180358887,1,6.011963,3.9215088,1,12.619019,3.2348633,1,18.325806,3.982544,1
990,7.675171,23.544312,1,3.9520264,17.044067,1,15.746149063110352,14.830772399902344,1,5.6152344,3.768921,1,12.161255,2.822876,1,17.944336,3.3111572,1
991,7.6293945,23.117065,1,3.7841797,16.693115,1,15.533829689025879,14.254731178283691,1,4.8980713,3.6773682,1,11.352539,2.5634766,1,17.13562,3.1738281,1
992,7.4920654,22.857666,1,3.5552979,16.464233,1,15.292259216308594,13.965484619140625,1,4.333496,3.7231445,1,10.681152,2.380371,1,16.433716,3.1585693,1
993,7.3394775,22.659302,1,3.2806396,16.342163,1,14.990371704101562,13.718772888183594,1,3.7384033,3.7994385,1,10.08606,2.39563,1,15.777588,3.0822754,1
994,7.2021484,22.506714,1,3.0517578,16.220093,1,14.6920804977417,13.304123878479004,1,3.112793,3.768921,1,9.44519,2.3498535,1,15.075684,3.0670166,1
995,7.1258545,22.29309,1,2.822876,16.113281,1,14.391885757446289,12.92612075805664,1,2.4414062,3.8604736,1,8.743286,2.3040771,1,14.587402,2.9907227,1
996,6.958008,22.125244,1,2.6550293,15.960693,1,14.151986122131348,12.522671699523926,1,1.8310547,3.9672852,1,8.117676,2.2888184,1,13.824463,3.0212402,1
997,6.8969727,21.911621,1,2.4261475,15.869141,1,13.813343048095703,12.083410263061523,1,1.159668,4.0283203,1,7.507324,2.2735596,1,13.1073,3.0212402,1
